date,away_team,home_team,day_night,completed,pitch,attendance,game_time,name,city,state
20180329,SFN,LAN,D,NA,LOS03,53595,175,Dodger Stadium,Los Angeles,CA
20180330,SFN,LAN,N,NA,LOS03,53478,143,Dodger Stadium,Los Angeles,CA
20180331,SFN,LAN,N,NA,LOS03,45938,163,Dodger Stadium,Los Angeles,CA
20180401,SFN,LAN,N,NA,LOS03,41866,167,Dodger Stadium,Los Angeles,CA
20180410,OAK,LAN,N,NA,LOS03,41243,169,Dodger Stadium,Los Angeles,CA
20180411,OAK,LAN,N,NA,LOS03,49394,230,Dodger Stadium,Los Angeles,CA
20180413,ARI,LAN,N,NA,LOS03,43791,210,Dodger Stadium,Los Angeles,CA
20180414,ARI,LAN,N,NA,LOS03,44306,190,Dodger Stadium,Los Angeles,CA
20180415,ARI,LAN,D,NA,LOS03,47527,189,Dodger Stadium,Los Angeles,CA
20180420,WAS,LAN,N,NA,LOS03,50211,189,Dodger Stadium,Los Angeles,CA
20180421,WAS,LAN,N,NA,LOS03,50908,149,Dodger Stadium,Los Angeles,CA
20180422,WAS,LAN,N,NA,LOS03,51297,201,Dodger Stadium,Los Angeles,CA
20180423,MIA,LAN,N,NA,LOS03,46909,179,Dodger Stadium,Los Angeles,CA
20180424,MIA,LAN,N,NA,LOS03,39284,186,Dodger Stadium,Los Angeles,CA
20180425,MIA,LAN,D,NA,LOS03,39004,234,Dodger Stadium,Los Angeles,CA
20180508,ARI,LAN,N,NA,LOS03,45894,269,Dodger Stadium,Los Angeles,CA
20180509,ARI,LAN,N,NA,LOS03,45600,228,Dodger Stadium,Los Angeles,CA
20180510,CIN,LAN,N,NA,LOS03,47383,179,Dodger Stadium,Los Angeles,CA
20180511,CIN,LAN,N,NA,LOS03,46979,208,Dodger Stadium,Los Angeles,CA
20180512,CIN,LAN,N,NA,LOS03,49911,197,Dodger Stadium,Los Angeles,CA
20180513,CIN,LAN,D,NA,LOS03,44787,175,Dodger Stadium,Los Angeles,CA
20180521,COL,LAN,N,NA,LOS03,42805,155,Dodger Stadium,Los Angeles,CA
20180522,COL,LAN,N,NA,LOS03,43719,168,Dodger Stadium,Los Angeles,CA
20180523,COL,LAN,N,NA,LOS03,45884,158,Dodger Stadium,Los Angeles,CA
20180525,SDN,LAN,N,NA,LOS03,44612,146,Dodger Stadium,Los Angeles,CA
20180526,SDN,LAN,N,NA,LOS03,43920,192,Dodger Stadium,Los Angeles,CA
20180527,SDN,LAN,D,NA,LOS03,46650,146,Dodger Stadium,Los Angeles,CA
20180528,PHI,LAN,N,NA,LOS03,39759,212,Dodger Stadium,Los Angeles,CA
20180529,PHI,LAN,N,NA,LOS03,40044,206,Dodger Stadium,Los Angeles,CA
20180530,PHI,LAN,N,NA,LOS03,43302,183,Dodger Stadium,Los Angeles,CA
20180531,PHI,LAN,D,NA,LOS03,40986,160,Dodger Stadium,Los Angeles,CA
20180608,ATL,LAN,N,NA,LOS03,47262,172,Dodger Stadium,Los Angeles,CA
20180609,ATL,LAN,N,NA,LOS03,52718,191,Dodger Stadium,Los Angeles,CA
20180610,ATL,LAN,D,NA,LOS03,47711,157,Dodger Stadium,Los Angeles,CA
20180612,TEX,LAN,N,NA,LOS03,48233,188,Dodger Stadium,Los Angeles,CA
20180613,TEX,LAN,N,NA,LOS03,41303,229,Dodger Stadium,Los Angeles,CA
20180615,SFN,LAN,N,NA,LOS03,53433,173,Dodger Stadium,Los Angeles,CA
20180616,SFN,LAN,N,NA,LOS03,53706,170,Dodger Stadium,Los Angeles,CA
20180617,SFN,LAN,D,NA,LOS03,49541,174,Dodger Stadium,Los Angeles,CA
20180625,CHN,LAN,N,NA,LOS03,41750,152,Dodger Stadium,Los Angeles,CA
20180626,CHN,LAN,N,NA,LOS03,53904,206,Dodger Stadium,Los Angeles,CA
20180627,CHN,LAN,N,NA,LOS03,42121,188,Dodger Stadium,Los Angeles,CA
20180628,CHN,LAN,D,NA,LOS03,52187,183,Dodger Stadium,Los Angeles,CA
20180629,COL,LAN,N,NA,LOS03,41909,159,Dodger Stadium,Los Angeles,CA
20180630,COL,LAN,D,NA,LOS03,46172,159,Dodger Stadium,Los Angeles,CA
20180701,COL,LAN,D,NA,LOS03,45725,180,Dodger Stadium,Los Angeles,CA
20180702,PIT,LAN,N,NA,LOS03,45207,200,Dodger Stadium,Los Angeles,CA
20180703,PIT,LAN,N,NA,LOS03,48819,177,Dodger Stadium,Los Angeles,CA
20180704,PIT,LAN,N,NA,LOS03,53139,203,Dodger Stadium,Los Angeles,CA
20180713,ANA,LAN,N,NA,LOS03,53368,193,Dodger Stadium,Los Angeles,CA
20180714,ANA,LAN,D,NA,LOS03,53797,227,Dodger Stadium,Los Angeles,CA
20180715,ANA,LAN,D,NA,LOS03,47871,190,Dodger Stadium,Los Angeles,CA
20180730,MIL,LAN,N,NA,LOS03,44933,224,Dodger Stadium,Los Angeles,CA
20180731,MIL,LAN,N,NA,LOS03,44818,137,Dodger Stadium,Los Angeles,CA
20180801,MIL,LAN,N,NA,LOS03,41686,199,Dodger Stadium,Los Angeles,CA
20180802,MIL,LAN,N,NA,LOS03,45087,222,Dodger Stadium,Los Angeles,CA
20180803,HOU,LAN,N,NA,LOS03,53598,179,Dodger Stadium,Los Angeles,CA
20180804,HOU,LAN,N,NA,LOS03,53119,217,Dodger Stadium,Los Angeles,CA
20180805,HOU,LAN,D,NA,LOS03,50628,174,Dodger Stadium,Los Angeles,CA
20180813,SFN,LAN,N,NA,LOS03,45229,185,Dodger Stadium,Los Angeles,CA
20180814,SFN,LAN,N,NA,LOS03,46734,189,Dodger Stadium,Los Angeles,CA
20180815,SFN,LAN,N,NA,LOS03,44987,245,Dodger Stadium,Los Angeles,CA
20180820,SLN,LAN,N,NA,LOS03,42402,250,Dodger Stadium,Los Angeles,CA
20180821,SLN,LAN,N,NA,LOS03,43923,205,Dodger Stadium,Los Angeles,CA
20180822,SLN,LAN,N,NA,LOS03,48247,182,Dodger Stadium,Los Angeles,CA
20180824,SDN,LAN,N,NA,LOS03,47559,168,Dodger Stadium,Los Angeles,CA
20180825,SDN,LAN,N,NA,LOS03,53528,206,Dodger Stadium,Los Angeles,CA
20180826,SDN,LAN,D,NA,LOS03,43252,187,Dodger Stadium,Los Angeles,CA
20180830,ARI,LAN,N,NA,LOS03,45150,194,Dodger Stadium,Los Angeles,CA
20180831,ARI,LAN,N,NA,LOS03,48965,153,Dodger Stadium,Los Angeles,CA
20180901,ARI,LAN,N,NA,LOS03,52394,179,Dodger Stadium,Los Angeles,CA
20180902,ARI,LAN,D,NA,LOS03,48517,215,Dodger Stadium,Los Angeles,CA
20180903,NYN,LAN,N,NA,LOS03,45206,210,Dodger Stadium,Los Angeles,CA
20180904,NYN,LAN,N,NA,LOS03,46651,197,Dodger Stadium,Los Angeles,CA
20180905,NYN,LAN,D,NA,LOS03,40317,159,Dodger Stadium,Los Angeles,CA
20180917,COL,LAN,N,NA,LOS03,45970,187,Dodger Stadium,Los Angeles,CA
20180918,COL,LAN,N,NA,LOS03,49537,193,Dodger Stadium,Los Angeles,CA
20180919,COL,LAN,N,NA,LOS03,50141,185,Dodger Stadium,Los Angeles,CA
20180921,SDN,LAN,N,NA,LOS03,52458,237,Dodger Stadium,Los Angeles,CA
20180922,SDN,LAN,N,NA,LOS03,53536,171,Dodger Stadium,Los Angeles,CA
20180923,SDN,LAN,D,NA,LOS03,50250,191,Dodger Stadium,Los Angeles,CA
20181001,COL,LAN,D,NA,LOS03,47816,201,Dodger Stadium,Los Angeles,CA
20180417,CLE,MIN,N,NA,SJU01,19516,204,Estadio Hiram Bithorn,San Juan,PR
20180418,CLE,MIN,N,NA,SJU01,19537,313,Estadio Hiram Bithorn,San Juan,PR
20180504,LAN,SDN,N,NA,MNT01,21536,187,Estadio Monterrey,Monterrey,MX
20180505,LAN,SDN,N,NA,MNT01,21791,206,Estadio Monterrey,Monterrey,MX
20180506,LAN,SDN,D,NA,MNT01,21789,190,Estadio Monterrey,Monterrey,MX
20180405,TBA,BOS,D,NA,BOS07,36134,235,Fenway Park,Boston,MA
20180407,TBA,BOS,D,NA,BOS07,31821,168,Fenway Park,Boston,MA
20180408,TBA,BOS,D,NA,BOS07,31979,230,Fenway Park,Boston,MA
20180410,NYA,BOS,N,NA,BOS07,32357,191,Fenway Park,Boston,MA
20180411,NYA,BOS,N,NA,BOS07,32400,239,Fenway Park,Boston,MA
20180412,NYA,BOS,N,NA,BOS07,36341,181,Fenway Park,Boston,MA
20180413,BAL,BOS,N,NA,BOS07,32610,202,Fenway Park,Boston,MA
20180414,BAL,BOS,D,NA,BOS07,33584,185,Fenway Park,Boston,MA
20180415,BAL,BOS,D,NA,BOS07,32489,174,Fenway Park,Boston,MA
20180427,TBA,BOS,N,NA,BOS07,32620,190,Fenway Park,Boston,MA
20180428,TBA,BOS,D,NA,BOS07,35795,232,Fenway Park,Boston,MA
20180429,TBA,BOS,D,NA,BOS07,32888,181,Fenway Park,Boston,MA
20180430,KCA,BOS,N,NA,BOS07,31314,193,Fenway Park,Boston,MA
20180501,KCA,BOS,N,NA,BOS07,34466,265,Fenway Park,Boston,MA
20180502,KCA,BOS,D,NA,BOS07,32267,165,Fenway Park,Boston,MA
20180514,OAK,BOS,N,NA,BOS07,35249,160,Fenway Park,Boston,MA
20180515,OAK,BOS,N,NA,BOS07,34906,196,Fenway Park,Boston,MA
20180516,OAK,BOS,N,NA,BOS07,34947,188,Fenway Park,Boston,MA
20180517,BAL,BOS,N,NA,BOS07,36615,164,Fenway Park,Boston,MA
20180518,BAL,BOS,N,NA,BOS07,34935,198,Fenway Park,Boston,MA
20180519,BAL,BOS,N,NA,BOS07,34195,174,Fenway Park,Boston,MA
20180520,BAL,BOS,D,NA,BOS07,35550,205,Fenway Park,Boston,MA
20180525,ATL,BOS,N,NA,BOS07,37008,193,Fenway Park,Boston,MA
20180526,ATL,BOS,D,NA,BOS07,36510,209,Fenway Park,Boston,MA
20180527,ATL,BOS,D,NA,BOS07,36543,173,Fenway Park,Boston,MA
20180528,TOR,BOS,D,NA,BOS07,34700,174,Fenway Park,Boston,MA
20180529,TOR,BOS,N,NA,BOS07,33380,179,Fenway Park,Boston,MA
20180530,TOR,BOS,D,NA,BOS07,33451,172,Fenway Park,Boston,MA
20180605,DET,BOS,N,NA,BOS07,34762,161,Fenway Park,Boston,MA
20180606,DET,BOS,N,NA,BOS07,35182,200,Fenway Park,Boston,MA
20180607,DET,BOS,N,NA,BOS07,36556,175,Fenway Park,Boston,MA
20180608,CHA,BOS,N,NA,BOS07,36593,144,Fenway Park,Boston,MA
20180609,CHA,BOS,D,NA,BOS07,36675,168,Fenway Park,Boston,MA
20180610,CHA,BOS,D,NA,BOS07,36998,195,Fenway Park,Boston,MA
20180622,SEA,BOS,N,NA,BOS07,37342,214,Fenway Park,Boston,MA
20180623,SEA,BOS,N,NA,BOS07,36051,181,Fenway Park,Boston,MA
20180624,SEA,BOS,D,NA,BOS07,36274,149,Fenway Park,Boston,MA
20180626,ANA,BOS,N,NA,BOS07,37366,174,Fenway Park,Boston,MA
20180627,ANA,BOS,N,NA,BOS07,37521,240,Fenway Park,Boston,MA
20180628,ANA,BOS,N,NA,BOS07,36992,186,Fenway Park,Boston,MA
20180709,TEX,BOS,N,NA,BOS07,36754,172,Fenway Park,Boston,MA
20180710,TEX,BOS,N,NA,BOS07,36883,176,Fenway Park,Boston,MA
20180711,TEX,BOS,N,NA,BOS07,36920,178,Fenway Park,Boston,MA
20180712,TOR,BOS,N,NA,BOS07,37182,199,Fenway Park,Boston,MA
20180713,TOR,BOS,N,NA,BOS07,37018,223,Fenway Park,Boston,MA
20180714,TOR,BOS,D,NA,BOS07,36390,212,Fenway Park,Boston,MA
20180715,TOR,BOS,D,NA,BOS07,36940,192,Fenway Park,Boston,MA
20180726,MIN,BOS,N,NA,BOS07,37439,179,Fenway Park,Boston,MA
20180727,MIN,BOS,N,NA,BOS07,37273,206,Fenway Park,Boston,MA
20180728,MIN,BOS,N,NA,BOS07,36798,208,Fenway Park,Boston,MA
20180729,MIN,BOS,D,NA,BOS07,36785,162,Fenway Park,Boston,MA
20180730,PHI,BOS,N,NA,BOS07,37722,243,Fenway Park,Boston,MA
20180731,PHI,BOS,N,NA,BOS07,37816,193,Fenway Park,Boston,MA
20180802,NYA,BOS,N,NA,BOS07,37317,205,Fenway Park,Boston,MA
20180803,NYA,BOS,N,NA,BOS07,37231,135,Fenway Park,Boston,MA
20180804,NYA,BOS,D,NA,BOS07,36699,153,Fenway Park,Boston,MA
20180805,NYA,BOS,N,NA,BOS07,37830,279,Fenway Park,Boston,MA
20180817,TBA,BOS,N,NA,BOS07,37012,167,Fenway Park,Boston,MA
20180818,TBA,BOS,N,NA,BOS07,36654,148,Fenway Park,Boston,MA
20180819,TBA,BOS,D,NA,BOS07,37242,167,Fenway Park,Boston,MA
20180820,CLE,BOS,N,NA,BOS07,37274,181,Fenway Park,Boston,MA
20180821,CLE,BOS,N,NA,BOS07,37188,177,Fenway Park,Boston,MA
20180822,CLE,BOS,N,NA,BOS07,37107,204,Fenway Park,Boston,MA
20180823,CLE,BOS,D,NA,BOS07,37396,167,Fenway Park,Boston,MA
20180828,MIA,BOS,N,NA,BOS07,36708,209,Fenway Park,Boston,MA
20180829,MIA,BOS,N,NA,BOS07,36628,190,Fenway Park,Boston,MA
20180907,HOU,BOS,N,NA,BOS07,36930,218,Fenway Park,Boston,MA
20180908,HOU,BOS,D,NA,BOS07,36684,205,Fenway Park,Boston,MA
20180909,HOU,BOS,N,NA,BOS07,32787,215,Fenway Park,Boston,MA
20180911,TOR,BOS,N,NA,BOS07,34747,188,Fenway Park,Boston,MA
20180912,TOR,BOS,N,NA,BOS07,35178,161,Fenway Park,Boston,MA
20180913,TOR,BOS,N,NA,BOS07,36427,170,Fenway Park,Boston,MA
20180914,NYN,BOS,N,NA,BOS07,37117,179,Fenway Park,Boston,MA
20180915,NYN,BOS,D,NA,BOS07,36611,191,Fenway Park,Boston,MA
20180916,NYN,BOS,D,NA,BOS07,36526,175,Fenway Park,Boston,MA
20180924,BAL,BOS,N,NA,BOS07,35619,186,Fenway Park,Boston,MA
20180926,BAL,BOS,D,NA,BOS07,33577,190,Fenway Park,Boston,MA
20180926,BAL,BOS,N,NA,BOS07,34445,225,Fenway Park,Boston,MA
20180928,NYA,BOS,N,NA,BOS07,36779,207,Fenway Park,Boston,MA
20180929,NYA,BOS,D,NA,BOS07,36375,220,Fenway Park,Boston,MA
20180930,NYA,BOS,D,NA,BOS07,36201,200,Fenway Park,Boston,MA
20180330,WAS,CIN,D,NA,CIN09,43878,189,Great American Ballpark,Cincinnati,OH
20180331,WAS,CIN,D,NA,CIN09,27341,196,Great American Ballpark,Cincinnati,OH
20180401,WAS,CIN,D,NA,CIN09,10355,167,Great American Ballpark,Cincinnati,OH
20180402,CHN,CIN,D,NA,CIN09,18963,153,Great American Ballpark,Cincinnati,OH
20180412,SLN,CIN,N,NA,CIN09,11128,212,Great American Ballpark,Cincinnati,OH
20180413,SLN,CIN,N,NA,CIN09,19561,185,Great American Ballpark,Cincinnati,OH
20180414,SLN,CIN,D,NA,CIN09,19213,163,Great American Ballpark,Cincinnati,OH
20180415,SLN,CIN,D,NA,CIN09,15557,160,Great American Ballpark,Cincinnati,OH
20180423,ATL,CIN,N,NA,CIN09,9463,191,Great American Ballpark,Cincinnati,OH
20180424,ATL,CIN,N,NA,CIN09,14139,246,Great American Ballpark,Cincinnati,OH
20180425,ATL,CIN,N,NA,CIN09,13113,187,Great American Ballpark,Cincinnati,OH
20180426,ATL,CIN,D,NA,CIN09,11919,161,Great American Ballpark,Cincinnati,OH
20180430,MIL,CIN,N,NA,CIN09,9536,182,Great American Ballpark,Cincinnati,OH
20180501,MIL,CIN,N,NA,CIN09,12933,198,Great American Ballpark,Cincinnati,OH
20180502,MIL,CIN,N,NA,CIN09,10346,168,Great American Ballpark,Cincinnati,OH
20180504,MIA,CIN,N,NA,CIN09,22610,175,Great American Ballpark,Cincinnati,OH
20180505,MIA,CIN,N,NA,CIN09,19609,160,Great American Ballpark,Cincinnati,OH
20180506,MIA,CIN,D,NA,CIN09,19800,216,Great American Ballpark,Cincinnati,OH
20180507,NYN,CIN,N,NA,CIN09,15187,167,Great American Ballpark,Cincinnati,OH
20180508,NYN,CIN,N,NA,CIN09,14804,175,Great American Ballpark,Cincinnati,OH
20180509,NYN,CIN,D,NA,CIN09,16452,150,Great American Ballpark,Cincinnati,OH
20180518,CHN,CIN,N,NA,CIN09,22060,197,Great American Ballpark,Cincinnati,OH
20180519,CHN,CIN,D,NA,CIN09,19046,218,Great American Ballpark,Cincinnati,OH
20180519,CHN,CIN,N,NA,CIN09,26082,177,Great American Ballpark,Cincinnati,OH
20180520,CHN,CIN,D,NA,CIN09,26988,171,Great American Ballpark,Cincinnati,OH
20180522,PIT,CIN,N,NA,CIN09,16144,169,Great American Ballpark,Cincinnati,OH
20180523,PIT,CIN,N,NA,CIN09,18659,261,Great American Ballpark,Cincinnati,OH
20180524,PIT,CIN,D,NA,CIN09,14853,170,Great American Ballpark,Cincinnati,OH
20180605,COL,CIN,N,NA,CIN09,21944,196,Great American Ballpark,Cincinnati,OH
20180606,COL,CIN,N,NA,CIN09,19762,205,Great American Ballpark,Cincinnati,OH
20180607,COL,CIN,D,NA,CIN09,15957,255,Great American Ballpark,Cincinnati,OH
20180608,SLN,CIN,N,NA,CIN09,26144,231,Great American Ballpark,Cincinnati,OH
20180609,SLN,CIN,D,NA,CIN09,34469,202,Great American Ballpark,Cincinnati,OH
20180610,SLN,CIN,D,NA,CIN09,19344,201,Great American Ballpark,Cincinnati,OH
20180619,DET,CIN,N,NA,CIN09,31085,212,Great American Ballpark,Cincinnati,OH
20180620,DET,CIN,D,NA,CIN09,19177,184,Great American Ballpark,Cincinnati,OH
20180621,CHN,CIN,N,NA,CIN09,19581,187,Great American Ballpark,Cincinnati,OH
20180622,CHN,CIN,N,NA,CIN09,25885,159,Great American Ballpark,Cincinnati,OH
20180623,CHN,CIN,D,NA,CIN09,36818,178,Great American Ballpark,Cincinnati,OH
20180624,CHN,CIN,D,NA,CIN09,30508,164,Great American Ballpark,Cincinnati,OH
20180628,MIL,CIN,N,NA,CIN09,20347,181,Great American Ballpark,Cincinnati,OH
20180629,MIL,CIN,N,NA,CIN09,26130,184,Great American Ballpark,Cincinnati,OH
20180630,MIL,CIN,D,NA,CIN09,24640,200,Great American Ballpark,Cincinnati,OH
20180701,MIL,CIN,D,NA,CIN09,18483,156,Great American Ballpark,Cincinnati,OH
20180702,CHA,CIN,N,NA,CIN09,16727,199,Great American Ballpark,Cincinnati,OH
20180703,CHA,CIN,N,NA,CIN09,22742,276,Great American Ballpark,Cincinnati,OH
20180704,CHA,CIN,N,NA,CIN09,24442,202,Great American Ballpark,Cincinnati,OH
20180720,PIT,CIN,N,NA,CIN09,20726,207,Great American Ballpark,Cincinnati,OH
20180721,PIT,CIN,N,NA,CIN09,23244,161,Great American Ballpark,Cincinnati,OH
20180722,PIT,CIN,D,NA,CIN09,23615,166,Great American Ballpark,Cincinnati,OH
20180723,SLN,CIN,N,NA,CIN09,17518,168,Great American Ballpark,Cincinnati,OH
20180724,SLN,CIN,N,NA,CIN09,18379,212,Great American Ballpark,Cincinnati,OH
20180725,SLN,CIN,D,NA,CIN09,20940,191,Great American Ballpark,Cincinnati,OH
20180726,PHI,CIN,N,NA,CIN09,17031,204,Great American Ballpark,Cincinnati,OH
20180727,PHI,CIN,N,NA,CIN09,24776,190,Great American Ballpark,Cincinnati,OH
20180728,PHI,CIN,N,NA,CIN09,35249,194,Great American Ballpark,Cincinnati,OH
20180729,PHI,CIN,D,NA,CIN09,21649,168,Great American Ballpark,Cincinnati,OH
20180810,ARI,CIN,N,NA,CIN09,19089,150,Great American Ballpark,Cincinnati,OH
20180811,ARI,CIN,N,NA,CIN09,29348,184,Great American Ballpark,Cincinnati,OH
20180812,ARI,CIN,D,NA,CIN09,17909,173,Great American Ballpark,Cincinnati,OH
20180813,CLE,CIN,N,NA,CIN09,20607,204,Great American Ballpark,Cincinnati,OH
20180814,CLE,CIN,N,NA,CIN09,19034,157,Great American Ballpark,Cincinnati,OH
20180815,CLE,CIN,N,NA,CIN09,17275,205,Great American Ballpark,Cincinnati,OH
20180817,SFN,CIN,N,NA,CIN09,19540,184,Great American Ballpark,Cincinnati,OH
20180818,SFN,CIN,N,NA,CIN09,23878,155,Great American Ballpark,Cincinnati,OH
20180819,SFN,CIN,D,NA,CIN09,22756,170,Great American Ballpark,Cincinnati,OH
20180828,MIL,CIN,N,NA,CIN09,13242,213,Great American Ballpark,Cincinnati,OH
20180829,MIL,CIN,N,NA,CIN09,11777,256,Great American Ballpark,Cincinnati,OH
20180830,MIL,CIN,D,NA,CIN09,13403,186,Great American Ballpark,Cincinnati,OH
20180906,SDN,CIN,N,NA,CIN09,14303,177,Great American Ballpark,Cincinnati,OH
20180907,SDN,CIN,N,NA,CIN09,14854,172,Great American Ballpark,Cincinnati,OH
20180908,SDN,CIN,D,NA,CIN09,20977,104,Great American Ballpark,Cincinnati,OH
20180909,SDN,CIN,D,NA,CIN09,18424,192,Great American Ballpark,Cincinnati,OH
20180910,LAN,CIN,N,NA,CIN09,12161,203,Great American Ballpark,Cincinnati,OH
20180911,LAN,CIN,N,NA,CIN09,14964,160,Great American Ballpark,Cincinnati,OH
20180912,LAN,CIN,D,NA,CIN09,15633,190,Great American Ballpark,Cincinnati,OH
20180925,KCA,CIN,N,NA,CIN09,13172,160,Great American Ballpark,Cincinnati,OH
20180926,KCA,CIN,N,NA,CIN09,12549,168,Great American Ballpark,Cincinnati,OH
20180928,PIT,CIN,N,NA,CIN09,19689,216,Great American Ballpark,Cincinnati,OH
20180929,PIT,CIN,D,NA,CIN09,42630,137,Great American Ballpark,Cincinnati,OH
20180930,PIT,CIN,D,NA,CIN09,25091,187,Great American Ballpark,Cincinnati,OH
20180405,DET,CHA,D,NA,CHI12,33318,243,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180407,DET,CHA,D,NA,CHI12,16625,219,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180408,DET,CHA,D,NA,CHI12,11131,158,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180409,TBA,CHA,D,NA,CHI12,10377,227,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180410,TBA,CHA,D,NA,CHI12,10069,224,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180411,TBA,CHA,D,NA,CHI12,10431,182,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180420,HOU,CHA,N,NA,CHI12,14211,184,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180421,HOU,CHA,N,NA,CHI12,23902,193,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180422,HOU,CHA,D,NA,CHI12,17167,200,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180423,SEA,CHA,N,NA,CHI12,13614,176,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180424,SEA,CHA,D,NA,CHI12,10761,172,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180425,SEA,CHA,D,NA,CHI12,11417,177,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180503,MIN,CHA,N,NA,CHI12,13260,174,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180504,MIN,CHA,N,NA,CHI12,15935,199,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180505,MIN,CHA,N,NA,CHI12,23765,203,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180506,MIN,CHA,D,NA,CHI12,17424,176,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180508,PIT,CHA,N,NA,CHI12,12871,233,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180509,PIT,CHA,D,NA,CHI12,12476,166,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180517,TEX,CHA,N,NA,CHI12,17666,174,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180518,TEX,CHA,N,NA,CHI12,16373,232,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180519,TEX,CHA,N,NA,CHI12,25611,178,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180520,TEX,CHA,D,NA,CHI12,16829,148,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180521,BAL,CHA,N,NA,CHI12,11628,182,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180522,BAL,CHA,N,NA,CHI12,12590,183,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180523,BAL,CHA,N,NA,CHI12,17056,174,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180524,BAL,CHA,D,NA,CHI12,19147,180,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180601,MIL,CHA,N,NA,CHI12,20004,180,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180602,MIL,CHA,D,NA,CHI12,29281,172,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180603,MIL,CHA,D,NA,CHI12,25338,173,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180611,CLE,CHA,N,NA,CHI12,13125,179,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180612,CLE,CHA,N,NA,CHI12,12357,177,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180613,CLE,CHA,N,NA,CHI12,19390,151,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180614,CLE,CHA,D,NA,CHI12,17183,172,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180615,DET,CHA,N,NA,CHI12,22813,203,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180616,DET,CHA,D,NA,CHI12,23195,183,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180617,DET,CHA,D,NA,CHI12,26746,179,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180622,OAK,CHA,D,NA,CHI12,0,184,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180622,OAK,CHA,N,NA,CHI12,18323,167,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180623,OAK,CHA,D,NA,CHI12,20457,208,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180624,OAK,CHA,D,NA,CHI12,21908,162,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180626,MIN,CHA,N,NA,CHI12,16276,196,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180627,MIN,CHA,N,NA,CHI12,19466,176,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180628,MIN,CHA,D,NA,CHI12,21610,291,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180710,SLN,CHA,N,NA,CHI12,23245,190,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180711,SLN,CHA,N,NA,CHI12,26319,166,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180713,KCA,CHA,N,NA,CHI12,19361,214,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180714,KCA,CHA,D,NA,CHI12,20159,167,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180715,KCA,CHA,D,NA,CHI12,23434,159,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180727,TOR,CHA,N,NA,CHI12,20524,185,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
20180728,TOR,CHA,N,NA,CHI12,29442,191,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL
